Ag,SA000031-053,2.6233,,mg/L,0.0105,0.0097,0.0102,0.0115
Ag,SA000031-054,2.3398,,mg/L,0.0093,0.0085,0.0096,0.0098
Ag,SA000031-055,3.7895,,mg/L,0.0152,0.0153,0.014,0.0162
Ag,SA000031-056,5.1947,,mg/L,0.0207,0.0208,0.0216,0.0197
Ag,SA000031-057,4.9794,,mg/L,0.0199,0.0197,0.0203,0.0196
Ag,SA000031-058,3.0855,,mg/L,0.0123,0.013,0.0117,0.0123
Ag,SA000031-059,1.3866,,mg/L,0.0055,0.0055,0.0054,0.0058
Ag,SA000031-060,0.9812,,mg/L,0.0039,0.0038,0.0044,0.0036
Ag,PATRON,0.9921,,mg/L,0.0969,0.0985,0.0968,0.0953
Ag,BLANCO,0.0129,,mg/L,0.0013,0.0011,0.0013,0.0015
Ag,BLANCO REACTIVO,0,,mg/L,0.0006,0.0006,0.0002,0.0012
