Ag,SA000016-017,1.4082,,mg/L,0.005,0.0041,0.0053,0.0056
Ag,SA000016-018,1.224,,mg/L,0.0044,0.0046,0.0047,0.0038
Ag,SA000016-019,1.1594,,mg/L,0.0041,0.0049,0.0039,0.0036
Ag,SA000016-020,0.9552,,mg/L,0.0034,0.0027,0.0038,0.0038
Ag,PATRON,1.0088,,mg/L,0.0897,0.0893,0.0914,0.0884
Ag,BLANCO,-0.004,,mg/L,-0.0004,-0.0003,-0.0007,-0.0001
Ag,BLANCO REACTIVO,0,,mg/L,-0.001,-0.0008,-0.0009,-0.0012
Ag,SA000016-021,1.4267,,mg/L,0.0051,0.0052,0.0056,0.0045
Ag,SA000016-022,0.0443,,mg/L,0.0002,-0.0001,0.0008,-0.0002
Ag,SA000016-023,1.3493,,mg/L,0.0048,0.0048,0.0052,0.0044
Ag,SA000016-024,3.5953,,mg/L,0.0128,0.0134,0.0121,0.013
Ag,SA000016-025,2.844,,mg/L,0.0101,0.0104,0.0102,0.0098
Ag,SA000016-026,2.8174,,mg/L,0.01,0.0096,0.01,0.0105
Ag,SA000016-027,2.5015,,mg/L,0.0089,0.0095,0.0095,0.0077
Ag,SA000016-028,3.2497,,mg/L,0.0116,0.0119,0.0108,0.012
Ag,SA000016-029,2.5096,,mg/L,0.0089,0.0087,0.0093,0.0088
Ag,SA000016-030,4.3705,,mg/L,0.0156,0.0146,0.0157,0.0165
Ag,PATRON,0.9954,,mg/L,0.0885,0.0855,0.0905,0.0897
Ag,BLANCO,0.0084,,mg/L,0.0007,0.0007,0.0004,0.0011
Ag,BLANCO REACTIVO,0,,mg/L,-0.0004,-0.0005,-0.0007,-0.0002
Ag,SA000016-031,2.4831,,mg/L,0.0089,0.0088,0.0092,0.0086
Ag,SA000016-032,3.5015,,mg/L,0.0125,0.0124,0.0125,0.0125
Ag,SA000016-033,1.7335,,mg/L,0.0062,0.0069,0.0058,0.0058
Ag,SA000016-034,9.2409,,mg/L,0.033,0.0335,0.0327,0.0327
Ag,SA000016-035,0.2099,,mg/L,0.0007,0.0007,0.0009,0.0007
Ag,SA000016-036,6.3969,,mg/L,0.0228,0.0229,0.0229,0.0226
Ag,SA000016-037,6.2456,,mg/L,0.0223,0.0216,0.0221,0.0231
Ag,SA000016-038,5.0475,,mg/L,0.018,0.0173,0.0182,0.0184
Ag,SA000016-039,0.0667,,mg/L,0.0002,-0.0002,0.0002,0.0006
Ag,SA000016-040,1.2434,,mg/L,0.0044,0.0045,0.0048,0.0041
Ag,PATRON,1.0186,,mg/L,0.0906,0.0924,0.0898,0.0896
Ag,BLANCO,0.0013,,mg/L,0.0001,0.0003,-0.0002,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,-0.0006,-0.0005,-0.0007,-0.0007
Ag,SA000016-041,0.007,,mg/L,0,0.0003,0.0002,-0.0004
Ag,SA000016-042,1.4686,,mg/L,0.0052,0.0055,0.0053,0.0049
Ag,SA000016-043,2.5737,,mg/L,0.0092,0.0089,0.0091,0.0095
Ag,SA000016-044,1.9292,,mg/L,0.0069,0.007,0.0071,0.0065
Ag,SA000016-045,1.2752,,mg/L,0.0045,0.0044,0.0046,0.0046
Ag,SA000016-046,0.6285,,mg/L,0.0022,0.0024,0.0024,0.0019
Ag,SA000016-047,1.3431,,mg/L,0.0048,0.0049,0.0044,0.005
Ag,SA000016-048,0.8806,,mg/L,0.0031,0.0029,0.0031,0.0033
Ag,SA000016-049,0.398,,mg/L,0.0014,0.0009,0.0021,0.0012
Ag,SA000016-050,1.3939,,mg/L,0.005,0.0045,0.0054,0.0051
Ag,PATRON,0.9891,,mg/L,0.088,0.0879,0.089,0.0871
Ag,BLANCO,0.0052,,mg/L,0.0005,0.001,-0.0001,0.0005
Ag,BLANCO REACTIVO,0,,mg/L,-0.0001,-0.0005,0.0001,0.0001
Ag,SA000016-051,0.6903,,mg/L,0.0025,0.002,0.0026,0.0028
Ag,SA000016-052,1.0073,,mg/L,0.0036,0.0043,0.0029,0.0035
Ag,SA000016-053,0.6789,,mg/L,0.0024,0.0029,0.0022,0.0022
Ag,SA000016-054,2.5995,,mg/L,0.0093,0.0097,0.009,0.0091
Ag,SA000016-055,0.8117,,mg/L,0.0029,0.0028,0.0032,0.0026
Ag,SA000016-056,0.582,,mg/L,0.0021,0.0024,0.002,0.0018
Ag,SA000016-057,0.4215,,mg/L,0.0015,0.0019,0.0012,0.0014
Ag,SA000016-058,0.8929,,mg/L,0.0032,0.0028,0.0035,0.0033
Ag,SA000016-059,0.6591,,mg/L,0.0023,0.0027,0.0018,0.0026
Ag,SA000016-060,0.7499,,mg/L,0.0027,0.0028,0.0024,0.0028
Ag,PATRON,0.9944,,mg/L,0.0884,0.0887,0.0894,0.0873
Ag,BLANCO,-0.0031,,mg/L,-0.0003,0,-0.0002,-0.0006
Ag,BLANCO REACTIVO,0,,mg/L,-0.0003,-0.0008,-0.0001,-0.0002
Ag,SA000016-061,1.5257,,mg/L,0.0054,0.0056,0.0046,0.006
Ag,SA000016-062,0.9516,,mg/L,0.0034,0.0038,0.0029,0.0035
Ag,SA000016-063,26.845,,mg/L,0.0954,0.0941,0.0961,0.096
Ag,PATRON,0.9995,,mg/L,0.0889,0.088,0.0895,0.0892
Ag,BLANCO,0.0097,,mg/L,0.0009,0.0011,0.0013,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,0,0.0001,-0.0001,0.0001
