Ag,SA000029-015,0.1637,,mg/L,0.0005,-0.0002,0.002,-0.0002
Ag,SA000029-016,1.2728,,mg/L,0.0041,0.0042,0.0037,0.0042
Ag,SA000029-017,1.4241,,mg/L,0.0045,0.005,0.0042,0.0044
Ag,SA000029-018,1.0917,,mg/L,0.0035,0.0036,0.0037,0.0031
Ag,SA000029-019,0.8242,,mg/L,0.0026,0.0028,0.0027,0.0024
Ag,SA000029-020,2.2343,,mg/L,0.0071,0.0071,0.0076,0.0066
Ag,PATRON,0.9954,,mg/L,0.0774,0.0758,0.0794,0.0769
Ag,BLANCO,0.0015,,mg/L,0.0001,0.0008,0.0001,-0.0006
Ag,BLANCO REACTIVO,0,,mg/L,0.0019,0.0022,0.0012,0.0023
Ag,SA000029-021,1.4015,,mg/L,0.0045,0.0042,0.0036,0.0056
Ag,SA000029-022,2.9706,,mg/L,0.0094,0.0094,0.009,0.0098
Ag,SA000029-023,3.9521,,mg/L,0.0125,0.0123,0.013,0.0123
Ag,SA000029-024,4.2836,,mg/L,0.0136,0.0134,0.0132,0.0142
Ag,SA000029-025,1.9976,,mg/L,0.0063,0.0056,0.0052,0.0082
Ag,SA000029-026,2.3467,,mg/L,0.0074,0.0075,0.0068,0.0081
Ag,SA000029-027,6.0097,,mg/L,0.0191,0.0196,0.0183,0.0194
Ag,SA000029-028,6.1996,,mg/L,0.0196,0.0199,0.0195,0.0195
Ag,SA000029-029,2.5443,,mg/L,0.0081,0.0084,0.0085,0.0074
Ag,SA000029-030,2.5185,,mg/L,0.008,0.0079,0.0078,0.0083
Ag,PATRON,1.0127,,mg/L,0.0787,0.0768,0.0791,0.0801
Ag,BLANCO,-0.0101,,mg/L,-0.0008,-0.0013,-0.0005,-0.0007
Ag,BLANCO REACTIVO,0,,mg/L,0.0009,0.001,0.0013,0.0006
Ag,SA000029-031,1.7545,,mg/L,0.0056,0.0063,0.0055,0.005
Ag,SA000029-032,0.1164,,mg/L,0.0004,0.0007,0.0002,0.0002
Ag,SA000029-033,1.6874,,mg/L,0.0054,0.0052,0.0059,0.005
Ag,SA000029-034,1.7863,,mg/L,0.0057,0.0057,0.006,0.0053
Ag,SA000029-035,1.4409,,mg/L,0.0046,0.004,0.0054,0.0043
Ag,SA000029-036,1.5691,,mg/L,0.005,0.005,0.0054,0.0045
Ag,SA000029-037,1.4712,,mg/L,0.0047,0.0041,0.0048,0.0051
Ag,SA000029-038,2.8422,,mg/L,0.009,0.0092,0.0089,0.009
Ag,SA000029-039,2.2365,,mg/L,0.0071,0.0069,0.0071,0.0073
Ag,SA000029-040,-0.0127,,mg/L,0,-0.0002,0.0005,-0.0004
Ag,PATRON,1.0102,,mg/L,0.0785,0.0778,0.0783,0.0794
Ag,BLANCO,0.0117,,mg/L,0.0009,0.0015,0.0008,0.0005
Ag,BLANCO REACTIVO,0,,mg/L,0.0018,0.0023,0.0014,0.0015
Ag,SA000029-041,1.8185,,mg/L,0.0058,0.0058,0.0053,0.0062
Ag,SA000029-042,-0.0667,,mg/L,-0.0002,-0.0009,-0.0006,0.0009
Ag,SA000029-043,1.3561,,mg/L,0.0043,0.0041,0.0047,0.0041
Ag,SA000029-044,0.8669,,mg/L,0.0028,0.0028,0.0033,0.0022
Ag,SA000029-045,1.1267,,mg/L,0.0036,0.0037,0.0033,0.0038
Ag,SA000029-046,1.3185,,mg/L,0.0042,0.0049,0.0037,0.004
Ag,SA000029-047,1.9613,,mg/L,0.0062,0.0061,0.0063,0.0063
Ag,SA000029-048,1.4862,,mg/L,0.0047,0.0055,0.0043,0.0045
Ag,SA000029-049,1.6053,,mg/L,0.0051,0.0052,0.0052,0.0049
Ag,SA000029-050,1.6138,,mg/L,0.0051,0.0053,0.0052,0.0049
Ag,PATRON,1.0089,,mg/L,0.0784,0.0774,0.0771,0.0807
Ag,BLANCO,-0.005,,mg/L,-0.0004,-0.0003,0.0002,-0.001
Ag,BLANCO REACTIVO,0,,mg/L,0.0015,0.002,0.0013,0.0013
Ag,SA000029-051,1.0987,,mg/L,0.0035,0.0028,0.0037,0.0041
Ag,SA000029-052,4.0495,,mg/L,0.0128,0.0131,0.0128,0.0126
Ag,SA000029-053,3.9987,,mg/L,0.0127,0.0134,0.0126,0.0121
Ag,SA000029-054,-0.025,,mg/L,-0.0001,0.0006,-0.0004,-0.0005
Ag,SA000029-055,1.6277,,mg/L,0.0052,0.0049,0.0052,0.0055
Ag,SA000029-056,1.5806,,mg/L,0.005,0.0051,0.0047,0.0053
Ag,SA000029-057,1.3707,,mg/L,0.0044,0.0033,0.004,0.0058
Ag,SA000029-058,2.1889,,mg/L,0.007,0.0078,0.0065,0.0066
Ag,SA000029-059,1.8754,,mg/L,0.006,0.0064,0.0059,0.0056
Ag,SA000029-060,24.7556,,mg/L,0.0773,0.0774,0.0784,0.076
